date,provider,game,row_count,requests,impressions,clicks,revenue
2020-06-07,unityads,sniper3d,2151,2393268,746331,0,4240.110028503463
2020-06-07,tiktok,battleroyale,4,0,4470,395,60.5
2020-06-07,applovin,android_sniper3d,1177,0,492300,146248,1440.299997061491
2020-06-07,mintegral,sniper3d,372,4664401,10853,3176,119.74000169150531
2020-06-07,facebook,android_battleroyale,2706,12398493,64927,778,316.510533442357
2020-06-07,ironsource,battleroyale,1403,0,24623,4858,252.6199985742569
2020-06-07,ironsource,battletanksbeta,855,0,6738,583,46.55999978631735
2020-06-07,admob,android_battletanksbeta,593,4618330,33018,471,564.307219708804
2020-06-07,applovin,ninjarunfree,123,0,3306,1120,4.819999942556024
2020-06-07,mintegral,android_sniper3d,1620,11629416,102180,25488,136.44000053405762
2020-06-07,ironsource,ninjarunfree,2420,0,12080,4033,75.8799993172288
2020-06-07,admob,sniper3d,1336,28503575,254438,6647,4578.360492489301
2020-06-07,admob,battletanksbeta,1077,907128,12617,201,245.4122163360007
2020-06-07,facebook,android_flightpilot,2307,3055203,24133,723,259.6653474691266
2020-06-07,admob,battleroyale,800,4208943,15201,220,332.66713004466146
2020-06-07,adcolony,sniper3d,18,53,56,0,8.500000112690032E-4
2020-06-07,vungle,android_sniper3d,1350,0,937876,327055,1655.9299985989928
2020-06-07,facebook,flightpilot,1193,40618,13147,362,124.9702963597374
2020-06-07,unityads,battleroyale,604,1055580,77669,0,365.8299980163574
2020-06-07,vungle,ninjarunfree,71,0,5,5,0.0
2020-06-07,mopub,flightpilot,158,991,0,0,0.0
2020-06-07,applovin,sniper3d,529,0,85077,26023,996.2800184842199
2020-06-07,tiktok,battletanksbeta,3,0,0,0,0.0
2020-06-07,inmobi,android_sniper3d,46,1135,2,0,0.0
2020-06-07,chartboost,android_flightpilot,285,0,6964,491,2.690957307633653
2020-06-07,ironsource,android_sniper3d,519,0,3294,17,2.499999949708581
2020-06-07,scalemonk,flightpilot,1,"",9,"",0.04075000062584877
2020-06-07,unityads,android_sniper3d,2684,7590329,3493896,0,7961.999965054914
2020-06-07,ironsource,android_battleroyale,1481,0,25715,4322,41.139999717473984
2020-06-07,mopub,android_sniper3d,1327,42081576,212025,26965,796.2580434337142
2020-06-07,mintegral,flightpilot,393,336046,15110,6940,53.939999498426914
2020-06-07,unityads,android_flightpilot,1112,497201,126100,0,315.78999973647296
2020-06-07,vungle,android_flightpilot,457,0,425,196,0.029999999329447746
2020-06-07,unityads,battletanksbeta,512,174654,16344,0,127.17000004462898
2020-06-07,unityads,flightpilot,643,78052,25871,0,99.48000041767955
2020-06-07,admob,android_flightpilot,1547,3242127,79703,2309,567.8957300835027
2020-06-07,vungle,battleroyale,27,0,0,0,0.0
2020-06-07,unityads,android_battletanksbeta,443,1274298,287241,0,278.839999737218
2020-06-07,tiktok,sniper3d,90,0,467669,23276,4578.200022295117
2020-06-07,applovin,flightpilot,285,0,11486,4340,70.44000055268407
2020-06-07,adcolony,android_flightpilot,51,155,150,42,0.10450500174192712
2020-06-07,facebook,android_sniper3d,4162,104757754,1656472,10887,1548.0760344220944
2020-06-07,adcolony,flightpilot,158,3203,3221,910,12.409514096623752
2020-06-07,applovin,battleroyale,118,0,4454,1951,72.97999958693981
2020-06-07,vungle,android_battletanksbeta,1,0,0,0,0.0
2020-06-07,unityads,android_battleroyale,988,1827003,84991,0,341.46000046283007
2020-06-07,mopub,android_flightpilot,361,200112,89,7,0.01558654988912167
2020-06-07,applovin,android_battletanksbeta,121,0,3406,870,18.409999940544367
2020-06-07,facebook,battletanksbeta,1424,1076253,10229,198,183.55709969811141
2020-06-07,admob,android_sniper3d,1333,62945165,785734,10544,6201.916520922212
2020-06-07,applovin,android_flightpilot,625,0,56178,24370,134.52000001072884
2020-06-07,vungle,android_battleroyale,74,0,0,0,0.0
2020-06-07,applovin,android_battleroyale,197,0,3511,1704,19.89999990724027
2020-06-07,ironsource,android_flightpilot,1862,0,60563,13579,68.68999963440001
2020-06-07,facebook,android_battletanksbeta,605,4268212,10551,206,138.35799933504313
2020-06-07,chartboost,android_sniper3d,827,0,104964,1247,780.2829907154119
2020-06-07,adcolony,ninjarunfree,93,3350,3421,1411,20.215186253888533
2020-06-07,ironsource,flightpilot,1265,0,12317,2830,70.46999965421855
2020-06-08,applovin,sniper3d,518,0,83242,25615,937.3700159806758
2020-06-08,mopub,ninjarunfree,45,84,0,0,0.0
2020-06-08,chartboost,sniper3d,832,0,178429,167,1733.2187438222172
2020-06-08,ironsource,sniper3d,3247,0,207711,23569,2264.0699955727905
2020-06-08,adcolony,ninjarunfree,103,3532,3618,1621,16.869839004561072
2020-06-08,applovin,battletanksbeta,280,0,4361,877,19.250000059604645
2020-06-08,facebook,android_battleroyale,2673,12435806,64211,816,274.9880915047761
2020-06-08,unityads,battletanksbeta,486,162265,15565,0,118.38999976217747
2020-06-08,vungle,android_battleroyale,61,0,0,0,0.0
2020-06-08,applovin,ninjarunfree,128,0,2685,782,3.67999997548759
2020-06-08,admob,battletanksbeta,1043,841539,11581,160,215.85435122810304
2020-06-08,admob,ninjarunfree,648,150281,2456,219,28.121478177956305
2020-06-08,chartboost,ninjarunfree,233,0,5709,565,12.771917093923548
2020-06-08,adcolony,android_flightpilot,62,178,170,46,0.06587500008754432
2020-06-08,mintegral,ninjarunfree,709,68989,2851,1611,8.410000013187528
2020-06-08,applovin,battleroyale,110,0,4048,1761,65.30999986454844
2020-06-08,facebook,android_battletanksbeta,626,4107659,12642,191,165.6980002205819
2020-06-08,chartboost,flightpilot,45,0,8811,31,37.91216441092547
2020-06-08,mintegral,android_sniper3d,1556,10800952,80270,20232,118.92000003904104
2020-06-08,tiktok,battleroyale,6,0,3578,307,41.79999923706055
2020-06-08,adcolony,flightpilot,167,5058,5058,1405,18.386059877899243
2020-06-08,applovin,flightpilot,223,0,6574,2680,41.58000053092837
2020-06-08,unityads,android_flightpilot,1033,425091,98195,0,237.6799993943423
2020-06-08,inmobi,ninjarunfree,31,2905,107,10,0.090000000433065
2020-06-08,unityads,android_battletanksbeta,460,1201044,284213,0,280.24999851733446
2020-06-08,unityads,sniper3d,2054,2180072,670372,0,3842.710023527965
2020-06-08,facebook,flightpilot,1094,37667,13832,379,111.04962659056764
2020-06-08,facebook,ninjarunfree,757,28546,10507,396,108.85115509963362
2020-06-08,vungle,battleroyale,28,0,0,0,0.0
2020-06-08,scalemonk,ninjarunfree,2,"",270,"",1.7898400162812322
2020-06-08,vungle,android_sniper3d,1297,0,772704,257307,1271.1300002951175
2020-06-08,admob,android_battleroyale,1235,6299704,17062,181,147.4952556162607
2020-06-08,tiktok,battletanksbeta,3,0,0,0,0.0
2020-06-08,facebook,battleroyale,1818,6244577,37592,842,477.2360045025707
2020-06-08,tiktok,sniper3d,67,0,370728,15928,2960.4999550953507
2020-06-08,mopub,android_flightpilot,368,174230,77,9,0.014230650031095138
2020-06-08,facebook,android_flightpilot,2286,2678548,19003,560,200.51752953839605
2020-06-08,ironsource,android_sniper3d,451,0,3027,3,0.18000000156462193
2020-06-08,admob,sniper3d,1336,26707262,212005,4267,3876.0509310676716
2020-06-08,vungle,android_flightpilot,436,0,367,128,0.05999999865889549
2020-06-08,applovin,android_battleroyale,245,0,2522,927,13.389999948441982
2020-06-08,admob,android_battletanksbeta,615,4238573,27829,391,464.39764863532037
2020-06-08,admob,android_sniper3d,1334,57087056,730379,9390,5374.834347249707
2020-06-08,vungle,ninjarunfree,68,0,2,1,0.0
2020-06-08,facebook,battletanksbeta,1371,1041183,11007,191,202.10774881765246
2020-06-08,applovin,android_battletanksbeta,190,0,4325,903,19.730000091716647
2020-06-08,chartboost,android_flightpilot,272,0,6075,468,2.4994057203730335
2020-06-08,ironsource,android_flightpilot,1877,0,57060,13645,60.639999840408564
2020-06-08,unityads,ninjarunfree,312,31330,7181,0,9.779999980702996
2020-06-08,applovin,android_flightpilot,619,0,49950,21523,111.58999950811267
2020-06-08,unityads,android_sniper3d,2592,7007893,3166467,0,6700.529998198152
2020-06-08,unityads,android_battleroyale,952,1765960,76029,0,275.910000173375
2020-06-08,facebook,sniper3d,4178,42553100,484418,4803,2293.044833924636
2020-06-08,ironsource,android_battletanksbeta,594,0,3417,509,17.579999780282378
2020-06-08,adcolony,sniper3d,19,59,61,3,0.0017000000225380063
2020-06-08,scalemonk,flightpilot,1,"",23,"",0.05609000101685524
2020-06-08,ironsource,ninjarunfree,2427,0,8216,2555,58.30000013485551
2020-06-08,adcolony,android_sniper3d,20,76,71,4,0.003920000046491623
2020-06-08,admob,android_flightpilot,1559,2806601,66096,2112,454.49141480494427
2020-06-08,unityads,battleroyale,596,972096,73741,0,355.2199994493276
2020-06-08,facebook,android_sniper3d,4120,98503189,1637915,10393,1479.587275537
2020-06-08,mintegral,flightpilot,358,323506,27302,12448,86.08000033348799
2020-06-08,ironsource,battletanksbeta,806,0,6156,475,41.18000001832843
2020-06-08,mopub,flightpilot,141,622,0,0,0.0
2020-06-08,inmobi,android_sniper3d,38,1341,2,0,0.0
2020-06-08,vungle,flightpilot,171,0,116,24,0.0
2020-06-08,ironsource,battleroyale,1347,0,22129,4701,227.94999920204282
2020-06-08,mintegral,sniper3d,369,4277057,9934,2853,116.15999976731837
2020-06-08,applovin,android_sniper3d,1237,0,495308,143745,1394.5899994112551
2020-06-08,admob,flightpilot,1248,410461,6684,293,70.56366342306137
2020-06-08,vungle,sniper3d,1004,0,621281,430594,5057.7700099069625
2020-06-08,ironsource,android_battleroyale,1471,0,29211,5255,44.32999958284199
2020-06-08,tiktok,flightpilot,4,0,8,1,0.0
2020-06-08,mopub,android_sniper3d,1330,39090836,216134,27249,799.8410743006971
2020-06-08,mopub,sniper3d,1347,15743367,102600,15061,550.8290419932455
2020-06-08,ironsource,flightpilot,1153,0,6935,1524,38.12000027112663
2020-06-08,chartboost,android_sniper3d,780,0,106288,1439,769.3710043819156
2020-06-08,unityads,flightpilot,593,60438,15420,0,53.35999945551157
2020-06-08,admob,battleroyale,760,3953241,14096,196,306.9178557321429
2020-06-09,ironsource,battleroyale,1359,0,21611,4485,223.1900016590953
2020-06-09,ironsource,ninjarunfree,2415,0,7711,2482,54.37999973073602
2020-06-09,vungle,ninjarunfree,57,0,0,0,0.0
2020-06-09,mintegral,android_sniper3d,1567,10698305,107345,28782,165.51000119559467
2020-06-09,tiktok,flightpilot,4,0,0,0,0.0
2020-06-09,ironsource,android_battleroyale,1458,0,29925,4580,44.97000038251281
2020-06-09,adcolony,android_flightpilot,55,131,126,39,0.05681000015465543
2020-06-09,chartboost,android_sniper3d,828,0,98325,1191,730.4945381705766
2020-06-09,vungle,sniper3d,998,0,562724,377725,4859.229954579845
2020-06-09,unityads,android_battleroyale,950,1746376,72338,0,255.59000070765615
2020-06-09,adcolony,ninjarunfree,93,2707,2762,1177,13.889899216737831
2020-06-09,facebook,android_battleroyale,2702,12311909,64325,764,292.00599170955684
2020-06-09,ironsource,sniper3d,3248,0,216392,22622,2262.8799900803715
2020-06-09,admob,android_battleroyale,1234,6276940,15199,193,130.78809400624596
2020-06-09,chartboost,android_flightpilot,286,0,6068,427,4.964879246850614
2020-06-09,facebook,android_sniper3d,4097,97970088,1579928,10582,1357.3403815986012
2020-06-09,unityads,android_sniper3d,2623,6869515,3030598,0,6390.079976061359
2020-06-09,admob,battleroyale,754,3950949,12718,216,278.5474971299991
2020-06-09,adcolony,flightpilot,148,4069,4082,1072,14.396948202309432
2020-06-09,admob,android_battletanksbeta,613,4342974,28014,311,462.11277800565585
2020-06-09,mopub,android_sniper3d,1307,39038565,228920,28844,845.351647348376
2020-06-09,unityads,sniper3d,2061,2133968,642865,0,3650.560032248497
2020-06-09,admob,android_flightpilot,1545,2722194,62357,1914,444.2665059291612
2020-06-09,tiktok,sniper3d,89,0,359331,13034,2818.600006259978
2020-06-09,adcolony,sniper3d,16,58,58,0,0.0025500000920146704
2020-06-09,tiktok,battleroyale,5,0,3621,285,52.89999961853027
2020-06-09,vungle,flightpilot,181,0,138,28,0.0
2020-06-09,applovin,battletanksbeta,288,0,4688,932,20.300000051036477
2020-06-09,admob,ninjarunfree,629,144519,3401,285,33.22115797933657
2020-06-09,applovin,battleroyale,98,0,3661,1575,58.00000003166497
2020-06-09,admob,android_sniper3d,1309,55335850,722935,9409,5012.358468109509
2020-06-09,facebook,flightpilot,1045,32430,10567,307,96.16762773744995
2020-06-09,applovin,android_sniper3d,1120,0,454877,131376,1304.1299960073084
2020-06-09,admob,sniper3d,1339,26376105,199039,4769,3607.3450652048923
2020-06-09,chartboost,sniper3d,773,0,188052,167,1769.1979783795832
2020-06-09,applovin,android_battletanksbeta,118,0,3826,1015,20.529999988153577
2020-06-09,unityads,ninjarunfree,324,30875,7717,0,10.930000014603138
2020-06-09,mopub,android_flightpilot,363,171789,90,9,0.01391320004404406
2020-06-09,mintegral,ninjarunfree,678,63534,1647,946,6.499999966472387
2020-06-09,mopub,sniper3d,1343,15422638,108844,16605,641.0427540598903
2020-06-09,ironsource,android_flightpilot,1849,0,57709,13807,64.65999992191792
2020-06-09,unityads,flightpilot,575,60014,16389,0,61.009999826550484
2020-06-09,applovin,sniper3d,496,0,71443,20764,825.9799891263247
2020-06-09,adcolony,android_sniper3d,23,126,126,0,0.002800000016577542
2020-06-09,applovin,ninjarunfree,122,0,2390,745,3.4599999748170376
2020-06-09,vungle,android_sniper3d,1499,0,867565,275754,1384.2800042834133
2020-06-09,facebook,android_flightpilot,2267,2655999,17736,593,182.49985413481772
2020-06-09,chartboost,ninjarunfree,217,0,5537,603,10.736584294609202
2020-06-09,unityads,android_flightpilot,1016,416194,96233,0,238.01999900117517
2020-06-09,unityads,android_battletanksbeta,463,1232383,296255,0,294.7899995390326
2020-06-09,tiktok,android_sniper3d,46,0,13281,938,138.40000040084124
2020-06-09,admob,flightpilot,1233,409647,8567,390,94.69894230063073
2020-06-09,ironsource,android_battletanksbeta,588,0,4869,503,19.499999964609742
2020-06-09,facebook,battletanksbeta,1416,1068188,10962,182,196.87494977470487
2020-06-09,ironsource,battletanksbeta,812,0,5519,543,37.619999857619405
2020-06-09,tiktok,battletanksbeta,3,0,0,0,0.0
2020-06-09,unityads,battletanksbeta,482,167571,16287,0,127.32999883964658
2020-06-09,facebook,android_battletanksbeta,606,4139359,11526,204,154.26700085122138
2020-06-09,vungle,android_battleroyale,61,0,0,0,0.0
2020-06-09,applovin,flightpilot,231,0,7802,3302,46.6800000872463
2020-06-09,vungle,battleroyale,26,0,0,0,0.0
2020-06-09,applovin,android_flightpilot,593,0,46512,20083,105.62999973073602
2020-06-09,facebook,sniper3d,4163,41658989,480551,4686,2195.792741838188
2020-06-09,inmobi,android_sniper3d,37,816,1,0,0.0
2020-06-09,ironsource,android_sniper3d,473,0,2828,4,0.20000000670552254
2020-06-09,vungle,android_flightpilot,434,0,355,155,0.18999999947845936
2020-06-09,facebook,ninjarunfree,782,25749,8996,378,101.57345648051705
2020-06-09,mintegral,sniper3d,1506,8421786,101759,26514,494.9700027126819
2020-06-09,unityads,battleroyale,580,961243,71995,0,352.709997728467
2020-06-09,mintegral,flightpilot,371,301878,21500,9732,77.78000154718757
2020-06-09,scalemonk,flightpilot,1,"",9,"",0.022140000015497208
2020-06-09,inmobi,ninjarunfree,46,3048,96,11,0.06600000022444874
2020-06-09,scalemonk,ninjarunfree,1,"",233,"",2.2956600189208984
2020-06-09,admob,battletanksbeta,1040,889793,12011,210,242.1235151118599
2020-06-09,mopub,ninjarunfree,64,137,0,0,0.0
2020-06-09,mopub,flightpilot,136,685,0,0,0.0
2020-06-09,chartboost,flightpilot,42,0,6619,41,28.523817364824936
2020-06-09,ironsource,flightpilot,1173,0,7608,1651,43.32999988272786
2020-06-09,facebook,battleroyale,1818,6189099,38487,846,500.72449983953265
2020-06-09,applovin,android_battleroyale,174,0,2117,899,12.389999894425273
2020-06-10,admob,battleroyale,750,3938632,12904,200,279.3217083606869
2020-06-10,unityads,flightpilot,611,64974,21945,0,75.78000014834106
2020-06-10,ironsource,battletanksbeta,806,0,6471,475,43.22000022791326
2020-06-10,chartboost,sniper3d,792,0,183255,158,1821.6055377081502
2020-06-10,adcolony,android_flightpilot,57,133,122,53,0.044887000403832644
2020-06-10,vungle,android_battletanksbeta,1,0,0,0,0.0
2020-06-10,admob,android_battleroyale,1254,6239569,15180,188,137.41041691275313
2020-06-10,unityads,battletanksbeta,490,164498,15217,0,125.3300006724894
2020-06-10,tiktok,sniper3d,78,0,349238,13172,3011.300012215972
2020-06-10,applovin,android_sniper3d,1125,0,405351,123127,1269.1299837324768
2020-06-10,tiktok,battleroyale,4,0,4061,270,84.9000015258789
2020-06-10,chartboost,android_sniper3d,837,0,86207,1159,673.5650719574151
2020-06-10,vungle,android_sniper3d,1506,0,794469,250159,1393.9699958544225
2020-06-10,admob,ninjarunfree,639,158531,3804,292,39.48488959122915
2020-06-10,chartboost,android_flightpilot,260,0,5818,443,3.4812887114603654
2020-06-10,tiktok,battletanksbeta,2,0,0,0,0.0
2020-06-10,ironsource,android_battletanksbeta,592,0,4995,509,24.420000044628978
2020-06-10,mopub,android_sniper3d,1321,38212692,217912,26932,820.9728330231155
2020-06-10,vungle,flightpilot,181,0,88,24,0.0
2020-06-10,ironsource,battleroyale,1319,0,19448,3855,200.44999795407057
2020-06-10,facebook,android_battletanksbeta,613,4171416,12673,207,167.22200045362115
2020-06-10,chartboost,flightpilot,32,0,4293,24,23.00785727573384
2020-06-10,mintegral,sniper3d,1490,10417175,166989,54946,922.0199991893023
2020-06-10,ironsource,android_battleroyale,1456,0,23263,3614,36.679999865591526
2020-06-10,admob,android_sniper3d,1324,54683531,838720,11636,4546.489934537094
2020-06-10,facebook,android_flightpilot,2230,2641414,17984,509,186.20181414971012
2020-06-10,unityads,android_sniper3d,2625,6696676,2907029,0,5995.520000470802
2020-06-10,mintegral,ninjarunfree,658,59817,921,561,5.030000055208802
2020-06-10,applovin,android_flightpilot,592,0,47089,20468,111.52000025846064
2020-06-10,vungle,android_flightpilot,452,0,336,150,0.4300000090152025
2020-06-10,facebook,sniper3d,4154,40633766,455854,4403,2207.646797768597
2020-06-10,applovin,ninjarunfree,115,0,2782,886,3.999999949708581
2020-06-10,adcolony,sniper3d,16,27,30,2,0.0
2020-06-10,adcolony,android_sniper3d,20,58,60,3,0.008400000107940286
2020-06-10,admob,android_battletanksbeta,608,4350657,25418,360,418.87710902793333
2020-06-10,mintegral,android_sniper3d,1513,10274916,234885,64216,389.12999686971307
2020-06-10,admob,android_flightpilot,1532,2739167,58786,1842,421.2964916820929
2020-06-10,facebook,android_battleroyale,2704,12201109,63697,749,277.26664484620414
2020-06-10,scalemonk,ninjarunfree,1,"",207,"",1.9975199699401855
2020-06-10,inmobi,ninjarunfree,40,2779,71,5,0.04800000076647848
2020-06-10,facebook,battletanksbeta,1423,1044278,10370,159,184.3068099981174
2020-06-10,tiktok,flightpilot,4,0,3,0,0.10000000149011612
2020-06-10,unityads,sniper3d,2061,2106270,625617,0,3534.939984591678
2020-06-10,vungle,android_battleroyale,78,0,1,1,0.0
2020-06-10,mopub,flightpilot,151,667,0,0,0.0
2020-06-10,chartboost,ninjarunfree,242,0,5276,681,9.157460858899867
2020-06-10,mopub,sniper3d,1334,15111280,118367,17014,738.9029933786951
2020-06-10,applovin,sniper3d,504,0,86759,21575,920.7399904150516
